NHSTID,DIVA_NR,Y_KOORD,X_KOORD,CHSTNAME,CNAME,VTYP,HSTTYP,HAFAS_PRIO,LINKTEXT,ZONEN,SYMB_CODE,SYMB_TEXT,LINIEN,E,N,fahrgastza,fahrgast_1,fahrgast_2,fahrgast_3,fahrgast_4,fahrgast_5,fahrgast_6,fahrgast_7,fahrgast_8,fahrgast_9,lng,lat
"8591057","5001",,,"Zürich, Bahnhof Altstetten N",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"4,304,307,308,485","2679370","1249558","173","181",3725.564191780819783,3586.217315068489825,4537.985856573700403,4263.946135458169920,"5001",BALN,7311.781506849310063,8801.931992031870323,8.489904987662568,47.392066222884267
"8591222","1364",,,"Zürich, Kappeli",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"2,83,89","2679756","1248796","217","226",3553.244191780820074,3621.655698630139796,4611.168486055779795,4704.286095617530009,"1364",KAPP,7174.899890410960325,9315.454581673309804,8.494881219235006,47.385166629361059
"8591223","3138",,,"Zürich, Kappenbühlweg",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"38","2679983","1250778","677","696",91.946246575342499,53.864191780821898,104.219999999999999,62.170000000000002,"3138",KABU,145.810438356164013,166.389999999999986,8.498241560322301,47.402963993612126
"8591243","1503",,,"Zürich, Langgrütstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"67","2680240","1247532","38","43",397.801643835616005,377.479698630137023,458.680000000000007,433.089999999999975,"1503",LANG,775.281342465753028,891.769999999999982,8.501063715531400,47.373740179331818
"8591150","903",,,"Zürich, Friesenberghalde",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"73","2680360","1246130","682","701",29.052219178082201,77.765506849315102,31.100000000000001,88.450000000000003,"903",FRIH,106.817726027397001,119.549999999999997,8.502400784645152,47.361116741271225
"8591252","1548",,,"Zürich, Letzigrund",Zürich,Tram,"&nbsp;","2",,"110","5",Tram,"2","2680430","1248368","215","224",1425.459753424659993,1486.377780821919941,1555.241633466140001,1550.117171314740062,"1548",LETG,2911.837534246580162,3105.358804780879836,8.503729382169190,47.381235514845230
"8576262","2968",,,"Zürich, Zehntenhausplatz",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"32,37,61,62,491,N1","2680579","1252587","61","66",2983.879671232879900,3258.208219178080071,3436.619362549799916,3747.209561752989885,"2968",ZEHN,6242.087890410960426,7183.828924302790256,8.506462509096201,47.419160262447825
"8591054","3021",,,"Zürich, Bahnhof Affoltern",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"37,61,62,N1","2680648","1252813","62","67",1050.460082191779975,1065.854712328769892,1218.584980079680008,1214.029203187250005,"3021",BAFF,2116.314794520550095,2432.614183266930013,8.507417576915614,47.421184298615330
"8591122","735",,,"Zürich, ETH Hönggerberg",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"37,69,80,N8","2680689","1251423","83","88",3995.658767123290090,4314.456767123289865,5075.453904382469773,5492.088605577690032,"735",ETHH,8310.115534246580864,10567.542509960199823,8.507709920258364,47.408678577063228
"8591236","1446",,,"Zürich, Altes Krematorium",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"3,33,72,83,N14","2680748","1247991","160","167",1109.489592054789910,1168.079856438359911,1262.090482470119923,1328.718197609560093,"1446",AKRE,2277.569448493150048,2590.808680079680016,8.507871995732568,47.377806104475489
"8591045","3151",,,"Zürich, Appenzellerstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"38","2680841","1250339","675","694",65.004712328767098,69.139424657534207,78.459999999999994,80.049999999999997,"3151",APPE,134.144136986300992,158.509999999999991,8.509527600214547,47.398911158173533
"8591153","914",,,"Zürich, Fronwald",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"62,E,N1","2680845","1252902","63","68",196.940575342465991,152.123835616437987,225.653027888445990,171.630438247011995,"914",FRON,349.064410958903977,397.283466135458013,8.510044111802308,47.421960540085522
"8591226","1379",,,"Zürich, Kempfhofsteig",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"46,N8","2680868","1250179","529","546",162.804520547945003,196.006630136985990,183.407609561752992,218.674900398406010,"1379",KEMP,358.811150684931022,402.082509960158973,8.509856293895224,47.397468907378766
"8591182","1143",,,"Zürich, Hegianwandweg",Zürich,"Bus,Trolleybus","&nbsp;","0",,"110","2",Bus,"32,89,N5","2680941","1245641","414","426",693.457506849314996,912.698465753425012,796.271195219123001,1054.387490039840031,"1143",HEGA,1606.155972602739894,1850.658685258960077,8.510002520143331,47.356647847123661
"8591407","2737",,,"Zürich, Unteraffoltern",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"62,E,N1","2680977","1253196","64","69",442.385013698630019,387.480602739726010,516.301474103585974,450.650756972111992,"2737",UAFF,829.865616438356028,966.952231075698023,8.511846542660324,47.424588341448320
"8591121","800",,,"Zürich, Eschergutweg",Zürich,"Bus,Tram","&nbsp;","2",,"110","3",Bus Tram,"13,N4","2681035","1250048","240","251",366.814684931506974,429.616630136985975,409.189641434263024,467.412709163347017,"800",EGUT,796.431315068492950,876.602350597609984,8.512044476182028,47.396270253618916
"8591083","489",,,"Zürich, Grubenstrasse",Zürich,Bus,"&nbsp;","0",,"110","2",Bus,"76","2681058","1246331","474","486",17.273479452054801,107.810520547945003,24.980000000000000,152.840000000000003,"489",GRUB,125.084000000000003,177.819999999999993,8.511675879834446,47.362838954149403
"8502572","1012",,,"Zürich, Goldbrunnenplatz",Zürich,"Bus,Tram,Trolleybus","&nbsp;","2",,"110","3",Bus Tram,"9,14,32,67,215,220,235,236,245,350,N5","2681214","1247159","41","46",6845.489999999999782,6644.506575342469660,7743.872231075700256,7494.942310756970073,"1012",GOLP,13489.996575342500364,15238.814541832700343,8.513890941716035,47.370266312922467
